,date,open,high,low,close,volume,average,barCount
222,2022-12-13 15:00:00,84.21,84.21,84.21,84.21,0.0,84.21,0
223,2022-12-13 16:00:00,84.441,84.441,83.562,83.562,2325.0,84.4387,2
224,2022-12-14 09:00:00,85.162,85.234,85.162,85.234,60.0,85.198,6
225,2022-12-14 10:00:00,84.503,84.619,84.263,84.619,62.0,84.4101,6
226,2022-12-14 11:00:00,84.619,84.619,84.619,84.619,0.0,84.619,0
227,2022-12-14 12:00:00,84.619,84.619,84.619,84.619,0.0,84.619,0
228,2022-12-14 13:00:00,84.619,84.619,84.619,84.619,0.0,84.619,0
229,2022-12-14 14:00:00,84.619,84.619,84.619,84.619,0.0,84.619,0
230,2022-12-14 15:00:00,84.729,84.829,84.729,84.829,195.0,84.7623,3
231,2022-12-14 16:00:00,84.335,84.335,84.335,84.335,8.0,84.335,2
232,2022-12-15 11:00:00,84.435,84.435,84.435,84.435,56.0,84.435,1
233,2022-12-15 12:00:00,84.435,84.435,84.435,84.435,0.0,84.435,0
234,2022-12-15 13:00:00,84.566,84.566,84.566,84.566,19.0,84.566,1
235,2022-12-15 14:00:00,84.02,84.368,84.02,84.368,1134.0,84.0581,3
236,2022-12-15 15:00:00,84.718,84.718,84.618,84.618,68.0,84.668,2
237,2022-12-15 16:00:00,84.446,84.446,84.446,84.446,400.0,84.446,2
238,2022-12-16 09:00:00,84.383,84.383,84.383,84.383,30.0,84.383,1
239,2022-12-16 10:00:00,84.383,84.383,84.383,84.383,0.0,84.383,0
240,2022-12-16 11:00:00,84.502,84.602,84.502,84.602,50.0,84.552,2
241,2022-12-16 12:00:00,84.602,84.602,84.602,84.602,0.0,84.602,0
242,2022-12-16 13:00:00,84.602,84.602,84.602,84.602,0.0,84.602,0
243,2022-12-16 14:00:00,84.602,84.602,84.602,84.602,0.0,84.602,0
244,2022-12-16 15:00:00,84.291,84.303,84.291,84.303,200.0,84.297,2
245,2022-12-16 16:00:00,84.303,84.303,84.303,84.303,0.0,84.303,0
246,2022-12-19 11:00:00,83.778,83.778,83.778,83.778,10.0,83.778,1
247,2022-12-19 12:00:00,83.778,83.778,83.778,83.778,0.0,83.778,0
248,2022-12-19 13:00:00,83.945,83.945,83.93,83.93,81.0,83.935,3
249,2022-12-19 14:00:00,83.93,83.93,83.93,83.93,0.0,83.93,0
250,2022-12-19 15:00:00,83.851,83.864,83.851,83.864,600.0,83.8575,2
251,2022-12-19 16:00:00,83.864,83.864,83.864,83.864,0.0,83.864,0
252,2022-12-20 12:00:00,83.789,83.936,83.307,83.936,199.0,83.7867,10
253,2022-12-20 13:00:00,83.898,83.998,83.473,83.489,246.0,83.8607,4
254,2022-12-20 14:00:00,83.489,83.489,83.489,83.489,0.0,83.489,0
255,2022-12-20 15:00:00,83.427,83.427,83.307,83.307,1200.0,83.327,3
256,2022-12-20 16:00:00,83.307,83.307,83.307,83.307,0.0,83.307,0
257,2022-12-21 11:00:00,84.154,84.154,84.093,84.093,480.0,84.1502,6
258,2022-12-21 12:00:00,84.093,84.093,84.093,84.093,0.0,84.093,0
259,2022-12-21 13:00:00,84.093,84.093,84.093,84.093,0.0,84.093,0
260,2022-12-21 14:00:00,84.093,84.093,84.093,84.093,0.0,84.093,0
261,2022-12-21 15:00:00,83.735,84.735,83.735,83.735,45.0,84.0683,3
262,2022-12-21 16:00:00,83.735,83.735,83.735,83.735,0.0,83.735,0
263,2022-12-22 11:00:00,83.93,84.034,83.83,84.034,57.0,83.9981,6
264,2022-12-22 12:00:00,83.636,83.636,83.636,83.636,3.0,83.636,1
265,2022-12-22 13:00:00,83.866,83.966,83.866,83.966,15.0,83.8993,3
266,2022-12-22 14:00:00,83.966,83.966,83.966,83.966,0.0,83.966,0
267,2022-12-22 15:00:00,83.475,83.488,83.475,83.488,600.0,83.4815,2
268,2022-12-22 16:00:00,83.488,83.488,83.488,83.488,0.0,83.488,0
269,2022-12-23 11:00:00,83.687,83.787,83.687,83.787,80.0,83.737,2
270,2022-12-23 12:00:00,83.689,83.689,83.689,83.689,20.0,83.689,4
271,2022-12-23 13:00:00,83.207,83.207,83.207,83.207,200.0,83.207,1
272,2022-12-23 14:00:00,83.207,83.207,83.207,83.207,0.0,83.207,0
273,2022-12-23 15:00:00,83.207,83.207,83.207,83.207,0.0,83.207,0
274,2022-12-23 16:00:00,83.207,83.207,83.207,83.207,0.0,83.207,0
275,2022-12-27 09:00:00,83.448,83.548,83.448,83.448,60.0,83.4813,3
276,2022-12-27 10:00:00,83.405,83.405,83.405,83.405,8.0,83.405,1
277,2022-12-27 11:00:00,83.376,83.39,82.396,82.396,257.0,83.2977,15
278,2022-12-27 12:00:00,83.282,83.535,83.282,83.535,178.0,83.3531,6
279,2022-12-27 13:00:00,83.352,83.352,83.237,83.337,48.0,83.3195,3
280,2022-12-27 14:00:00,83.337,83.337,83.337,83.337,0.0,83.337,0
281,2022-12-27 15:00:00,82.853,82.853,82.853,82.853,200.0,82.853,1
282,2022-12-27 16:00:00,83.181,83.181,83.181,83.181,1192.0,83.181,1
283,2022-12-28 10:00:00,83.277,83.277,83.27,83.27,34.0,83.2745,6
284,2022-12-28 11:00:00,83.168,83.268,83.168,83.254,70.0,83.2201,4
285,2022-12-28 12:00:00,83.197,83.509,83.197,83.197,45.0,83.301,3
286,2022-12-28 13:00:00,83.197,83.197,83.197,83.197,0.0,83.197,0
287,2022-12-28 14:00:00,83.197,83.197,83.197,83.197,0.0,83.197,0
288,2022-12-28 15:00:00,83.139,83.139,83.139,83.139,75.0,83.139,3
289,2022-12-28 16:00:00,83.139,83.139,83.139,83.139,0.0,83.139,0
